ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,PlatformHaveWorkedWith
37080,USA,185000.0,Software Developer,Amazon Web Services (AWS)
37080,USA,185000.0,Software Developer,Google Cloud
37085,USA,180000.0,Software Developer,Amazon Web Services (AWS)
37085,USA,180000.0,Software Developer,Microsoft Azure
37086,Indonesia,7973.0,Data & AI,Amazon Web Services (AWS)
37086,Indonesia,7973.0,Data & AI,Google Cloud
37086,Indonesia,7973.0,Data & AI,Microsoft Azure
37087,Peru,19963.0,Software Developer,Oracle Cloud Infrastructure (OCI)
37089,USA,105000.0,Software Developer,No platform reported
37091,New Zealand,73748.0,Software Developer,Google Cloud
37091,New Zealand,73748.0,Software Developer,"Linode, now Akamai"
37091,New Zealand,73748.0,Software Developer,Vultr
37093,USA,42000.0,Research & Education,No platform reported
37094,USA,70000.0,Software Developer,No platform reported
37098,USA,163000.0,Software Developer,No platform reported
37100,USA,100000.0,Infrastructure & DevOps,Amazon Web Services (AWS)
37100,USA,100000.0,Infrastructure & DevOps,Digital Ocean
37104,India,32301.0,Software Developer,Cloudflare
37104,India,32301.0,Software Developer,Fly.io
37104,India,32301.0,Software Developer,Microsoft Azure
37104,India,32301.0,Software Developer,Vercel
37112,USA,61500.0,Research & Education,No platform reported
37113,USA,200000.0,Software Developer,Amazon Web Services (AWS)
37113,USA,200000.0,Software Developer,Google Cloud
37113,USA,200000.0,Software Developer,"Linode, now Akamai"
37114,Mexico,45284.0,Software Developer,Amazon Web Services (AWS)
37114,Mexico,45284.0,Software Developer,Render
37115,Indonesia,12512.0,Software Developer,Hetzner
37115,Indonesia,12512.0,Software Developer,Microsoft Azure
37115,Indonesia,12512.0,Software Developer,Scaleway
37117,France,30074.0,Software Developer,No platform reported
37118,Australia,165165.0,Software Developer,Microsoft Azure
37120,Australia,69369.0,Software Developer,Amazon Web Services (AWS)
37120,Australia,69369.0,Software Developer,Cloudflare
37120,Australia,69369.0,Software Developer,Digital Ocean
37120,Australia,69369.0,Software Developer,Vercel
37121,USA,115000.0,Business,No platform reported
37124,USA,210000.0,Software Developer,Amazon Web Services (AWS)
37125,Russia,403.0,Data & AI,No platform reported
37127,Netherlands,128887.0,Software Developer,Google Cloud
37127,Netherlands,128887.0,Software Developer,Managed Hosting
37127,Netherlands,128887.0,Software Developer,Microsoft Azure
37127,Netherlands,128887.0,Software Developer,OpenShift
37130,USA,24000.0,Research & Education,No platform reported
37134,New Zealand,61457.0,Software Developer,No platform reported
37135,Romania,134258.0,Security & Blockchain,Amazon Web Services (AWS)
37135,Romania,134258.0,Security & Blockchain,Cloudflare
37135,Romania,134258.0,Security & Blockchain,Colocation
37135,Romania,134258.0,Security & Blockchain,Google Cloud
37135,Romania,134258.0,Security & Blockchain,Heroku
37135,Romania,134258.0,Security & Blockchain,Hetzner
37135,Romania,134258.0,Security & Blockchain,Managed Hosting
37135,Romania,134258.0,Security & Blockchain,OpenStack
37136,India,3589.0,Software Developer,Amazon Web Services (AWS)
37137,USA,201000.0,Software Developer,Amazon Web Services (AWS)
37140,Australia,110991.0,Software Developer,Amazon Web Services (AWS)
37140,Australia,110991.0,Software Developer,Microsoft Azure
37140,Australia,110991.0,Software Developer,Vultr
37142,Hong Kong (S.A.R.),63997.0,Software Developer,No platform reported
37143,USA,140000.0,Software Developer,Cloudflare
37143,USA,140000.0,Software Developer,Managed Hosting
37143,USA,140000.0,Software Developer,Microsoft Azure
37144,Australia,125525.0,Software Developer,Amazon Web Services (AWS)
37146,Colombia,20124.0,Infrastructure & DevOps,Amazon Web Services (AWS)
37146,Colombia,20124.0,Infrastructure & DevOps,Cloudflare
37146,Colombia,20124.0,Infrastructure & DevOps,Google Cloud
37147,India,65799.0,Software Developer,No platform reported
37148,Australia,92492.0,Software Developer,Amazon Web Services (AWS)
37148,Australia,92492.0,Software Developer,Google Cloud
37149,New Zealand,58998.0,Software Developer,Amazon Web Services (AWS)
37155,Hong Kong (S.A.R.),43774.0,Software Developer,No platform reported
37157,Australia,95796.0,Software Developer,No platform reported
37162,Canada,14539.0,Infrastructure & DevOps,Amazon Web Services (AWS)
37162,Canada,14539.0,Infrastructure & DevOps,Cloudflare
37162,Canada,14539.0,Infrastructure & DevOps,Digital Ocean
37162,Canada,14539.0,Infrastructure & DevOps,Firebase
37162,Canada,14539.0,Infrastructure & DevOps,Google Cloud
37162,Canada,14539.0,Infrastructure & DevOps,Hetzner
37162,Canada,14539.0,Infrastructure & DevOps,IBM Cloud Or Watson
37162,Canada,14539.0,Infrastructure & DevOps,"Linode, now Akamai"
37162,Canada,14539.0,Infrastructure & DevOps,Microsoft Azure
37162,Canada,14539.0,Infrastructure & DevOps,Netlify
37162,Canada,14539.0,Infrastructure & DevOps,Oracle Cloud Infrastructure (OCI)
37162,Canada,14539.0,Infrastructure & DevOps,OVH
37162,Canada,14539.0,Infrastructure & DevOps,Scaleway
37162,Canada,14539.0,Infrastructure & DevOps,Vercel
37162,Canada,14539.0,Infrastructure & DevOps,VMware
37162,Canada,14539.0,Infrastructure & DevOps,Vultr
37164,Finland,88073.0,Software Developer,Amazon Web Services (AWS)
37164,Finland,88073.0,Software Developer,Hetzner
37165,India,14356.0,Software Developer,No platform reported
37166,USA,153000.0,Software Developer,Amazon Web Services (AWS)
37168,USA,220000.0,Software Developer,Amazon Web Services (AWS)
37168,USA,220000.0,Software Developer,Databricks
37168,USA,220000.0,Software Developer,Digital Ocean
37168,USA,220000.0,Software Developer,"Linode, now Akamai"
37170,Nepal,8963.0,Software Developer,Microsoft Azure
37170,Nepal,8963.0,Software Developer,Vercel
37172,Australia,82582.0,Data & AI,Amazon Web Services (AWS)
37172,Australia,82582.0,Data & AI,Microsoft Azure
37175,Slovenia,59073.0,Software Developer,"Linode, now Akamai"
37175,Slovenia,59073.0,Software Developer,Microsoft Azure
37177,Australia,46246.0,Software Developer,Amazon Web Services (AWS)
37177,Australia,46246.0,Software Developer,Google Cloud
37177,Australia,46246.0,Software Developer,Vercel
37179,India,14356.0,Infrastructure & DevOps,No platform reported
37182,USA,212000.0,Software Developer,No platform reported
37183,USA,175000.0,Software Developer,No platform reported
37184,Brazil,2685.0,Software Developer,Firebase
37184,Brazil,2685.0,Software Developer,Google Cloud
37184,Brazil,2685.0,Software Developer,Microsoft Azure
37185,Indonesia,3067.0,Software Developer,Google Cloud
37185,Indonesia,3067.0,Software Developer,Heroku
37185,Indonesia,3067.0,Software Developer,Netlify
37185,Indonesia,3067.0,Software Developer,Vercel
37186,Pakistan,30000.0,Software Developer,Amazon Web Services (AWS)
37186,Pakistan,30000.0,Software Developer,Cloudflare
37186,Pakistan,30000.0,Software Developer,Digital Ocean
37187,Sweden,66769.0,Software Developer,Microsoft Azure
37189,Hong Kong (S.A.R.),41470.0,Research & Education,No platform reported
37191,Nepal,3735.0,Software Developer,Amazon Web Services (AWS)
37191,Nepal,3735.0,Software Developer,Cloudflare
37191,Nepal,3735.0,Software Developer,Firebase
37191,Nepal,3735.0,Software Developer,Heroku
37191,Nepal,3735.0,Software Developer,Netlify
37191,Nepal,3735.0,Software Developer,Vercel
37197,South Korea,174078.0,Software Developer,Amazon Web Services (AWS)
37197,South Korea,174078.0,Software Developer,Google Cloud
37197,South Korea,174078.0,Software Developer,Vercel
37198,New Zealand,67602.0,Software Developer,No platform reported
37202,India,14356.0,Software Developer,Amazon Web Services (AWS)
37202,India,14356.0,Software Developer,Netlify
37202,India,14356.0,Software Developer,Render
37204,Taiwan,24707.0,Software Developer,Amazon Web Services (AWS)
37204,Taiwan,24707.0,Software Developer,Firebase
37207,India,14356.0,Software Developer,Amazon Web Services (AWS)
37207,India,14356.0,Software Developer,Microsoft Azure
37208,USA,208000.0,Other,No platform reported
37209,Canada,113401.0,Software Developer,Amazon Web Services (AWS)
37209,Canada,113401.0,Software Developer,Digital Ocean
37212,Ukraine,66000.0,Software Developer,Amazon Web Services (AWS)
37217,India,7776.0,Software Developer,Amazon Web Services (AWS)
37221,Hungary,161109.0,Software Developer,Amazon Web Services (AWS)
37222,USA,138000.0,Software Developer,No platform reported
37226,Uk,63694.0,Other,Microsoft Azure
37228,New Zealand,48090.0,Software Developer,Google Cloud
37230,Australia,95796.0,Software Developer,Amazon Web Services (AWS)
37230,Australia,95796.0,Software Developer,Cloudflare
37230,Australia,95796.0,Software Developer,Oracle Cloud Infrastructure (OCI)
37231,India,21534.0,Software Developer,Amazon Web Services (AWS)
37231,India,21534.0,Software Developer,Digital Ocean
37231,India,21534.0,Software Developer,Firebase
37231,India,21534.0,Software Developer,Microsoft Azure
37231,India,21534.0,Software Developer,Supabase
37235,USA,187000.0,Management,Digital Ocean
37235,USA,187000.0,Management,Firebase
37235,USA,187000.0,Management,Google Cloud
37235,USA,187000.0,Management,Heroku
37235,USA,187000.0,Management,Microsoft Azure
37235,USA,187000.0,Management,Supabase
37238,Russia,24762.0,Software Developer,Amazon Web Services (AWS)
37240,Turkey,18548.0,Infrastructure & DevOps,Amazon Web Services (AWS)
37240,Turkey,18548.0,Infrastructure & DevOps,Cloudflare
37240,Turkey,18548.0,Infrastructure & DevOps,Google Cloud
37240,Turkey,18548.0,Infrastructure & DevOps,VMware
37241,USA,140000.0,Software Developer,Amazon Web Services (AWS)
37241,USA,140000.0,Software Developer,Cloudflare
37241,USA,140000.0,Software Developer,Digital Ocean
37241,USA,140000.0,Software Developer,Google Cloud
37241,USA,140000.0,Software Developer,Microsoft Azure
37242,Germany,44037.0,Software Developer,Amazon Web Services (AWS)
37242,Germany,44037.0,Software Developer,Hetzner
37242,Germany,44037.0,Software Developer,Microsoft Azure
37245,Lithuania,34800.0,Software Developer,Digital Ocean
37246,Australia,138739.0,Infrastructure & DevOps,Amazon Web Services (AWS)
37246,Australia,138739.0,Infrastructure & DevOps,Google Cloud
37246,Australia,138739.0,Infrastructure & DevOps,IBM Cloud Or Watson
37246,Australia,138739.0,Infrastructure & DevOps,Microsoft Azure
37246,Australia,138739.0,Infrastructure & DevOps,OpenShift
37246,Australia,138739.0,Infrastructure & DevOps,VMware
37250,Ukraine,60000.0,Software Developer,No platform reported
37252,New Zealand,43020.0,Software Developer,No platform reported
37255,Germany,49380.0,Software Developer,No platform reported
37258,Germany,62296.0,Software Developer,No platform reported
37263,Bangladesh,59.0,Software Developer,No platform reported
37264,Austria,85925.0,Software Developer,Amazon Web Services (AWS)
37264,Austria,85925.0,Software Developer,Cloudflare
37264,Austria,85925.0,Software Developer,Firebase
37264,Austria,85925.0,Software Developer,Google Cloud
37264,Austria,85925.0,Software Developer,Supabase
37264,Austria,85925.0,Software Developer,Vercel
37268,Ukraine,41244.0,Software Developer,Firebase
37269,Slovenia,2578.0,Software Developer,No platform reported
37271,Ukraine,987.0,Software Developer,No platform reported
37272,Italy,64444.0,Software Developer,Microsoft Azure
37276,Spain,69814.0,Infrastructure & DevOps,Amazon Web Services (AWS)
37276,Spain,69814.0,Infrastructure & DevOps,Google Cloud
37276,Spain,69814.0,Infrastructure & DevOps,Microsoft Azure
37277,Germany,64444.0,Management,Oracle Cloud Infrastructure (OCI)
37278,USA,110000.0,Software Developer,Amazon Web Services (AWS)
37279,Spain,33296.0,Research & Education,No platform reported
37280,Norway,102950.0,Software Developer,Amazon Web Services (AWS)
37280,Norway,102950.0,Software Developer,Microsoft Azure
37280,Norway,102950.0,Software Developer,Netlify
37281,Germany,64444.0,Research & Education,No platform reported
37282,India,3589.0,Software Developer,Firebase
37282,India,3589.0,Software Developer,Netlify
37283,South Korea,28288.0,Software Developer,Amazon Web Services (AWS)
37284,Thailand,46320.0,Software Developer,Firebase
37285,Austria,53703.0,Research & Education,No platform reported
37289,Germany,74540.0,Software Developer,No platform reported
37293,Viet Nam,31129.0,Research & Education,OVH
37299,Germany,73036.0,Software Developer,No platform reported
37300,Pakistan,1436.0,Software Developer,Amazon Web Services (AWS)
37300,Pakistan,1436.0,Software Developer,Firebase
37300,Pakistan,1436.0,Software Developer,Google Cloud
37300,Pakistan,1436.0,Software Developer,Heroku
37300,Pakistan,1436.0,Software Developer,Microsoft Azure
37300,Pakistan,1436.0,Software Developer,Supabase
37300,Pakistan,1436.0,Software Developer,Vercel
37303,Denmark,81623.0,Software Developer,Microsoft Azure
37303,Denmark,81623.0,Software Developer,Vercel
37307,United Arab Emirates,13069.0,Other,Firebase
37307,United Arab Emirates,13069.0,Other,Vercel
37307,United Arab Emirates,13069.0,Other,VMware
37315,Uk,191082.0,Management,Oracle Cloud Infrastructure (OCI)
37316,Pakistan,5685.0,Management,Amazon Web Services (AWS)
37318,Spain,22555.0,Software Developer,Amazon Web Services (AWS)
37318,Spain,22555.0,Software Developer,Google Cloud
37322,Indonesia,8280.0,Software Developer,Amazon Web Services (AWS)
37322,Indonesia,8280.0,Software Developer,Firebase
37322,Indonesia,8280.0,Software Developer,Google Cloud
37322,Indonesia,8280.0,Software Developer,Heroku
37322,Indonesia,8280.0,Software Developer,Managed Hosting
37324,Germany,102036.0,Software Developer,No platform reported
37328,India,7465.0,Software Developer,No platform reported
37330,France,57999.0,Software Developer,No platform reported
37331,Austria,91295.0,Software Developer,Google Cloud
37332,Germany,80555.0,Research & Education,No platform reported
37335,Spain,26852.0,Software Developer,Firebase
37335,Spain,26852.0,Software Developer,PythonAnywhere
37335,Spain,26852.0,Software Developer,Supabase
37336,Spain,26315.0,Infrastructure & DevOps,No platform reported
37337,China,11038.0,Software Developer,Alibaba Cloud
37337,China,11038.0,Software Developer,Cloudflare
37337,China,11038.0,Software Developer,Digital Ocean
37337,China,11038.0,Software Developer,"Linode, now Akamai"
37337,China,11038.0,Software Developer,Vultr
37338,France,47259.0,Research & Education,No platform reported
37339,India,29909.0,Software Developer,No platform reported
37342,Netherlands,75184.0,Software Developer,Microsoft Azure
37345,Finland,32866.0,Software Developer,Amazon Web Services (AWS)
37345,Finland,32866.0,Software Developer,Cloudflare
37345,Finland,32866.0,Software Developer,Digital Ocean
37345,Finland,32866.0,Software Developer,Vercel
37347,Germany,81629.0,Software Developer,No platform reported
37349,Australia,72673.0,Security & Blockchain,No platform reported
37350,Slovenia,53703.0,Software Developer,Digital Ocean
37350,Slovenia,53703.0,Software Developer,Microsoft Azure
37352,Hong Kong (S.A.R.),96000.0,Management,Cloudflare
37352,Hong Kong (S.A.R.),96000.0,Management,Firebase
37352,Hong Kong (S.A.R.),96000.0,Management,Microsoft Azure
37352,Hong Kong (S.A.R.),96000.0,Management,Vultr
37355,India,7776.0,Software Developer,Amazon Web Services (AWS)
37357,Germany,85925.0,Research & Education,Hetzner
37358,Uk,109554.0,Software Developer,No platform reported
37362,Spain,64444.0,Software Developer,Amazon Web Services (AWS)
37362,Spain,64444.0,Software Developer,Cloudflare
37362,Spain,64444.0,Software Developer,Digital Ocean
37371,Ukraine,14810.0,Software Developer,No platform reported
37372,Germany,64444.0,Software Developer,Amazon Web Services (AWS)
37373,Canada,72693.0,Software Developer,Amazon Web Services (AWS)
37374,Georgia,120000.0,Security & Blockchain,Amazon Web Services (AWS)
37374,Georgia,120000.0,Security & Blockchain,Google Cloud
37374,Georgia,120000.0,Security & Blockchain,Hetzner
37374,Georgia,120000.0,Security & Blockchain,Microsoft Azure
37376,Belgium,64444.0,Software Developer,Microsoft Azure
37379,Ukraine,1500.0,Software Developer,No platform reported
37382,India,47854.0,Software Developer,Google Cloud
37384,Germany,91295.0,Software Developer,Amazon Web Services (AWS)
37385,Spain,33296.0,Software Developer,Amazon Web Services (AWS)
37385,Spain,33296.0,Software Developer,Firebase
37386,Poland,2970.0,Software Developer,No platform reported
37388,Italy,32222.0,Software Developer,No platform reported
37389,Germany,74110.0,Software Developer,Firebase
37391,India,13306.0,Software Developer,Firebase
37391,India,13306.0,Software Developer,Google Cloud
37391,India,13306.0,Software Developer,Netlify
37391,India,13306.0,Software Developer,PythonAnywhere
37391,India,13306.0,Software Developer,Render
37391,India,13306.0,Software Developer,Vercel
37392,Georgia,85648.0,Software Developer,Amazon Web Services (AWS)
37392,Georgia,85648.0,Software Developer,Heroku
37393,Italy,59073.0,Other,No platform reported
37397,Lithuania,3544.0,Software Developer,Microsoft Azure
37400,Germany,67476.0,Infrastructure & DevOps,Digital Ocean
37400,Germany,67476.0,Infrastructure & DevOps,Hetzner
37400,Germany,67476.0,Infrastructure & DevOps,Netlify
37400,Germany,67476.0,Infrastructure & DevOps,VMware
37401,Hungary,32610.0,Other,Microsoft Azure
37403,Bulgaria,137307.0,Software Developer,Amazon Web Services (AWS)
37403,Bulgaria,137307.0,Software Developer,Firebase
37403,Bulgaria,137307.0,Software Developer,Microsoft Azure
37404,Poland,54442.0,Software Developer,Google Cloud
37404,Poland,54442.0,Software Developer,Oracle Cloud Infrastructure (OCI)
37405,Poland,25984.0,Software Developer,OVH
37406,Bulgaria,81034.0,Software Developer,Amazon Web Services (AWS)
37406,Bulgaria,81034.0,Software Developer,OpenShift
37407,Ireland,77332.0,Data & AI,Amazon Web Services (AWS)
37408,Uk,95541.0,Management,Amazon Web Services (AWS)
37408,Uk,95541.0,Management,Microsoft Azure
37409,Germany,89147.0,Software Developer,No platform reported
37410,India,35890.0,Software Developer,Microsoft Azure
37411,Greece,85925.0,Research & Education,Google Cloud
37413,Germany,61222.0,Data & AI,No platform reported
37414,Germany,53703.0,Data & AI,Microsoft Azure
37416,Sweden,85846.0,Management,Cloudflare
37416,Sweden,85846.0,Management,Hetzner
37416,Sweden,85846.0,Management,Microsoft Azure
37416,Sweden,85846.0,Management,Netlify
37416,Sweden,85846.0,Management,Vercel
37417,India,4187.0,Software Developer,Firebase
37417,India,4187.0,Software Developer,Google Cloud
37417,India,4187.0,Software Developer,VMware
37419,India,4187.0,Software Developer,Amazon Web Services (AWS)
37419,India,4187.0,Software Developer,Google Cloud
37419,India,4187.0,Software Developer,Microsoft Azure
37420,Belgium,48333.0,Software Developer,Databricks
37420,Belgium,48333.0,Software Developer,Google Cloud
37420,Belgium,48333.0,Software Developer,Microsoft Azure
37421,Russia,10196.0,Software Developer,No platform reported
37422,India,4785.0,Software Developer,Amazon Web Services (AWS)
37422,India,4785.0,Software Developer,Cloudflare
37422,India,4785.0,Software Developer,Managed Hosting
37425,Germany,50696.0,Software Developer,Hetzner
37425,Germany,50696.0,Software Developer,Vercel
37426,Spain,51555.0,Data & AI,Amazon Web Services (AWS)
37427,India,7178.0,Software Developer,No platform reported
37428,Portugal,53703.0,Other,Amazon Web Services (AWS)
37428,Portugal,53703.0,Other,Cloudflare
37428,Portugal,53703.0,Other,Heroku
37428,Portugal,53703.0,Other,Microsoft Azure
37431,Germany,48333.0,Software Developer,Amazon Web Services (AWS)
37431,Germany,48333.0,Software Developer,Netlify
37432,Uk,64968.0,Software Developer,No platform reported
37433,Ukraine,11848.0,Software Developer,Amazon Web Services (AWS)
37433,Ukraine,11848.0,Software Developer,Cloudflare
37436,China,206962.0,Management,Alibaba Cloud
37436,China,206962.0,Management,Amazon Web Services (AWS)
37436,China,206962.0,Management,"Linode, now Akamai"
37436,China,206962.0,Management,Microsoft Azure
37436,China,206962.0,Management,Vercel
37437,Turkey,22258.0,Software Developer,Amazon Web Services (AWS)
37437,Turkey,22258.0,Software Developer,Cloudflare
37437,Turkey,22258.0,Software Developer,Google Cloud
37437,Turkey,22258.0,Software Developer,Heroku
37437,Turkey,22258.0,Software Developer,Hetzner
37437,Turkey,22258.0,Software Developer,"Linode, now Akamai"
37437,Turkey,22258.0,Software Developer,Microsoft Azure
37437,Turkey,22258.0,Software Developer,Netlify
37442,Austria,75184.0,Software Developer,Microsoft Azure
37443,Italy,42962.0,Software Developer,Amazon Web Services (AWS)
37443,Italy,42962.0,Software Developer,Google Cloud
37446,Spain,17185.0,Software Developer,Google Cloud
37446,Spain,17185.0,Software Developer,Microsoft Azure
37447,Germany,85925.0,Software Developer,Microsoft Azure
37449,Spain,42962.0,Software Developer,Amazon Web Services (AWS)
37449,Spain,42962.0,Software Developer,Google Cloud
37449,Spain,42962.0,Software Developer,Microsoft Azure
37453,Uk,80063.0,Software Developer,Amazon Web Services (AWS)
37456,Finland,49675.0,Software Developer,Amazon Web Services (AWS)
37456,Finland,49675.0,Software Developer,Heroku
37459,India,14356.0,Data & AI,Amazon Web Services (AWS)
37464,Germany,91295.0,Software Developer,No platform reported
37465,Mauritius,9673.0,Software Developer,No platform reported
37468,France,37592.0,Software Developer,Firebase
37473,Germany,97740.0,Software Developer,Digital Ocean
37473,Germany,97740.0,Software Developer,Firebase
37474,Netherlands,68710.0,Software Developer,Microsoft Azure
37475,Norway,56155.0,Software Developer,Amazon Web Services (AWS)
37476,Denmark,106562.0,Data & AI,Amazon Web Services (AWS)
37476,Denmark,106562.0,Data & AI,Databricks
37476,Denmark,106562.0,Data & AI,Microsoft Azure
37480,Slovenia,80555.0,Infrastructure & DevOps,Amazon Web Services (AWS)
37480,Slovenia,80555.0,Infrastructure & DevOps,Google Cloud
37480,Slovenia,80555.0,Infrastructure & DevOps,Hetzner
37480,Slovenia,80555.0,Infrastructure & DevOps,Microsoft Azure
37481,Belgium,85925.0,Software Developer,No platform reported
37482,Armenia,72243.0,Software Developer,No platform reported
37483,Switzerland,16713.0,Software Developer,Amazon Web Services (AWS)
37483,Switzerland,16713.0,Software Developer,Google Cloud
37485,Germany,28355.0,Software Developer,Vultr
37487,Netherlands,42962.0,Software Developer,Supabase
37491,France,80555.0,Software Developer,No platform reported
37492,United Arab Emirates,39206.0,Software Developer,Amazon Web Services (AWS)
37492,United Arab Emirates,39206.0,Software Developer,Cloudflare
37492,United Arab Emirates,39206.0,Software Developer,Digital Ocean
37492,United Arab Emirates,39206.0,Software Developer,Firebase
37492,United Arab Emirates,39206.0,Software Developer,Google Cloud
37492,United Arab Emirates,39206.0,Software Developer,Microsoft Azure
37492,United Arab Emirates,39206.0,Software Developer,Netlify
37492,United Arab Emirates,39206.0,Software Developer,Vercel
37493,Poland,23757.0,Software Developer,Amazon Web Services (AWS)
37497,Germany,61866.0,Other,Amazon Web Services (AWS)
37497,Germany,61866.0,Other,Firebase
37497,Germany,61866.0,Other,Microsoft Azure
37498,Poland,49493.0,Software Developer,Amazon Web Services (AWS)
37498,Poland,49493.0,Software Developer,Google Cloud
37498,Poland,49493.0,Software Developer,Microsoft Azure
37499,France,51555.0,Software Developer,Cloudflare
37499,France,51555.0,Software Developer,Firebase
37499,France,51555.0,Software Developer,Google Cloud
37505,Serbia,102036.0,Management,Digital Ocean
37507,Italy,53703.0,Software Developer,Amazon Web Services (AWS)
37507,Italy,53703.0,Software Developer,Supabase
37508,Germany,85925.0,Software Developer,OpenShift
37511,Iran,41342.0,Software Developer,Amazon Web Services (AWS)
37511,Iran,41342.0,Software Developer,Microsoft Azure
37512,Belgium,37700.0,Research & Education,No platform reported
37515,Germany,53703.0,Research & Education,No platform reported
37516,Czech Republic,33879.0,Software Developer,Amazon Web Services (AWS)
37517,France,42962.0,Software Developer,No platform reported
37518,Sweden,95384.0,Data & AI,Oracle Cloud Infrastructure (OCI)
37520,France,8270.0,Software Developer,Cloudflare
37520,France,8270.0,Software Developer,Netlify
37520,France,8270.0,Software Developer,OVH
37521,Czech Republic,65152.0,Software Developer,Amazon Web Services (AWS)
37521,Czech Republic,65152.0,Software Developer,Microsoft Azure
37526,Germany,49407.0,Infrastructure & DevOps,Amazon Web Services (AWS)
37526,Germany,49407.0,Infrastructure & DevOps,Cloudflare
37526,Germany,49407.0,Infrastructure & DevOps,Microsoft Azure
37526,Germany,49407.0,Infrastructure & DevOps,VMware
37530,France,59073.0,Software Developer,Netlify
37530,France,59073.0,Software Developer,OVH
37530,France,59073.0,Software Developer,PythonAnywhere
37531,France,26852.0,Software Developer,OVH
37532,New Zealand,104476.0,Software Developer,OpenShift
37533,Israel,119810.0,Software Developer,Amazon Web Services (AWS)
37533,Israel,119810.0,Software Developer,Firebase
37533,Israel,119810.0,Software Developer,Google Cloud
37535,Germany,90221.0,Software Developer,No platform reported
37536,Netherlands,38666.0,Research & Education,Digital Ocean
37536,Netherlands,38666.0,Research & Education,Google Cloud
37536,Netherlands,38666.0,Research & Education,Microsoft Azure
37536,Netherlands,38666.0,Research & Education,Vercel
37537,France,30074.0,Software Developer,No platform reported
37538,Norway,51475.0,Research & Education,Vultr
37540,Lithuania,118147.0,Software Developer,IBM Cloud Or Watson
37540,Lithuania,118147.0,Software Developer,Microsoft Azure
37542,France,59073.0,Software Developer,No platform reported
37543,India,11963.0,Software Developer,Amazon Web Services (AWS)
37543,India,11963.0,Software Developer,Firebase
37543,India,11963.0,Software Developer,Netlify
37544,Australia,33033.0,Software Developer,Cloudflare
37547,Ukraine,7405.0,Software Developer,Fly.io
37549,Afghanistan,11512.0,Software Developer,Digital Ocean
37550,France,61222.0,Software Developer,Amazon Web Services (AWS)
37550,France,61222.0,Software Developer,Cloudflare
37550,France,61222.0,Software Developer,Vercel
37551,Poland,76714.0,Software Developer,Microsoft Azure
37552,Finland,150369.0,Software Developer,Amazon Web Services (AWS)
37552,Finland,150369.0,Software Developer,Netlify
37553,Uk,191082.0,Software Developer,Vercel
37555,Poland,85375.0,Other,Amazon Web Services (AWS)
37555,Poland,85375.0,Other,Google Cloud
37560,India,29909.0,Software Developer,Amazon Web Services (AWS)
37560,India,29909.0,Software Developer,Google Cloud
37560,India,29909.0,Software Developer,Oracle Cloud Infrastructure (OCI)
37563,Germany,64444.0,Software Developer,Cloudflare
37563,Germany,64444.0,Software Developer,Digital Ocean
37563,Germany,64444.0,Software Developer,"Linode, now Akamai"
37568,Germany,85925.0,Management,Firebase
37568,Germany,85925.0,Management,Supabase
37568,Germany,85925.0,Management,Vercel
37571,Netherlands,69814.0,Software Developer,Microsoft Azure
37572,Denmark,98497.0,Management,Amazon Web Services (AWS)
37572,Denmark,98497.0,Management,Cloudflare
37572,Denmark,98497.0,Management,Digital Ocean
37572,Denmark,98497.0,Management,Google Cloud
37572,Denmark,98497.0,Management,Netlify
37574,Morocco,10854.0,Software Developer,No platform reported
37575,Germany,13533.0,Research & Education,Amazon Web Services (AWS)
37575,Germany,13533.0,Research & Education,Cloudflare
37575,Germany,13533.0,Research & Education,Hetzner
37575,Germany,13533.0,Research & Education,Vercel
37576,Germany,63370.0,Software Developer,No platform reported
37577,Uk,165604.0,Software Developer,Amazon Web Services (AWS)
37577,Uk,165604.0,Software Developer,Google Cloud
37577,Uk,165604.0,Software Developer,Microsoft Azure
37579,Denmark,72001.0,Research & Education,Hetzner
37582,Austria,53703.0,Software Developer,Amazon Web Services (AWS)
37588,Uk,127388.0,Software Developer,Amazon Web Services (AWS)
37588,Uk,127388.0,Software Developer,Cloudflare
37588,Uk,127388.0,Software Developer,Digital Ocean
37588,Uk,127388.0,Software Developer,Fly.io
37588,Uk,127388.0,Software Developer,Google Cloud
37588,Uk,127388.0,Software Developer,Heroku
37588,Uk,127388.0,Software Developer,PythonAnywhere
37588,Uk,127388.0,Software Developer,Vercel
37588,Uk,127388.0,Software Developer,VMware
37589,China,15246.0,Software Developer,Alibaba Cloud
37589,China,15246.0,Software Developer,Vercel
37591,Germany,43822.0,Software Developer,No platform reported
37593,Uk,30573.0,Design & Hardware,Cloudflare
37593,Uk,30573.0,Design & Hardware,OVH
37594,Czech Republic,43435.0,Software Developer,No platform reported
37595,India,19142.0,Data & AI,No platform reported
37597,Germany,48333.0,Software Developer,No platform reported
37599,Ukraine,24684.0,Software Developer,Amazon Web Services (AWS)
37599,Ukraine,24684.0,Software Developer,VMware
37600,Bosnia and Herzegovina,87740.0,Software Developer,Supabase
37600,Bosnia and Herzegovina,87740.0,Software Developer,Vercel
37601,Viet Nam,47165.0,Management,No platform reported
37604,Uk,53503.0,Software Developer,Microsoft Azure
37605,Sweden,72492.0,Software Developer,Google Cloud
37606,Ireland,118147.0,Software Developer,Amazon Web Services (AWS)
