ResponseId,Age,Country_Normalized,ConvertedCompYearly,PlatformWantToWorkWith
30493,25-34 years old,USA,211000.0,Databricks
30493,25-34 years old,USA,211000.0,Microsoft Azure
30494,45-54 years old,Sweden,219383.0,No platform reported
30495,55-64 years old,USA,210000.0,Amazon Web Services (AWS)
30497,35-44 years old,France,68740.0,No platform reported
30499,25-34 years old,Spain,32222.0,Google Cloud
30500,45-54 years old,USA,182000.0,Amazon Web Services (AWS)
30500,45-54 years old,USA,182000.0,Google Cloud
30500,45-54 years old,USA,182000.0,Microsoft Azure
30500,45-54 years old,USA,182000.0,OpenShift
30500,45-54 years old,USA,182000.0,OpenStack
30501,35-44 years old,USA,112000.0,Amazon Web Services (AWS)
30501,35-44 years old,USA,112000.0,Google Cloud
30504,Under 18 years old,Netherlands,12889.0,No platform reported
30505,35-44 years old,Germany,59073.0,No platform reported
30507,35-44 years old,Canada,83597.0,OVH
30511,18-24 years old,Russia,44818.0,No platform reported
30514,25-34 years old,USA,175000.0,Amazon Web Services (AWS)
30515,35-44 years old,Uk,121018.0,Amazon Web Services (AWS)
30515,35-44 years old,Uk,121018.0,Digital Ocean
30518,25-34 years old,USA,72000.0,Microsoft Azure
30520,18-24 years old,Germany,63370.0,Amazon Web Services (AWS)
30520,18-24 years old,Germany,63370.0,Google Cloud
30520,18-24 years old,Germany,63370.0,Microsoft Azure
30522,55-64 years old,USA,170000.0,No platform reported
30523,25-34 years old,USA,60000.0,No platform reported
30526,55-64 years old,Israel,45.0,No platform reported
30528,55-64 years old,Austria,107406.0,No platform reported
30529,35-44 years old,Uk,162420.0,Amazon Web Services (AWS)
30531,25-34 years old,Mexico,8086.0,Amazon Web Services (AWS)
30534,Under 18 years old,Poland,371.0,Cloudflare
30534,Under 18 years old,Poland,371.0,OVH
30534,Under 18 years old,Poland,371.0,Supabase
30535,25-34 years old,USA,120000.0,Amazon Web Services (AWS)
30535,25-34 years old,USA,120000.0,"Linode, now Akamai"
30536,18-24 years old,Brazil,11189.0,Cloudflare
30540,35-44 years old,Netherlands,86784.0,Microsoft Azure
30541,35-44 years old,USA,130000.0,Amazon Web Services (AWS)
30541,35-44 years old,USA,130000.0,Firebase
30541,35-44 years old,USA,130000.0,Microsoft Azure
30542,25-34 years old,Latvia,38666.0,No platform reported
30544,55-64 years old,Germany,80555.0,No platform reported
30545,18-24 years old,Ukraine,3000.0,No platform reported
30548,35-44 years old,France,133700.0,No platform reported
30550,45-54 years old,Germany,75184.0,No platform reported
30551,25-34 years old,Turkey,25.0,Amazon Web Services (AWS)
30551,25-34 years old,Turkey,25.0,Google Cloud
30552,18-24 years old,Brazil,4923.0,Amazon Web Services (AWS)
30552,18-24 years old,Brazil,4923.0,Cloudflare
30556,35-44 years old,Czech Republic,156366.0,Google Cloud
30556,35-44 years old,Czech Republic,156366.0,Netlify
30558,18-24 years old,USA,30000.0,No platform reported
30559,18-24 years old,Finland,30933.0,No platform reported
30560,35-44 years old,USA,140832.0,Google Cloud
30561,25-34 years old,Italy,67666.0,Amazon Web Services (AWS)
30561,25-34 years old,Italy,67666.0,Managed Hosting
30562,35-44 years old,USA,205600.0,Amazon Web Services (AWS)
30563,35-44 years old,Sweden,66769.0,Amazon Web Services (AWS)
30563,35-44 years old,Sweden,66769.0,Google Cloud
30563,35-44 years old,Sweden,66769.0,Hetzner
30563,35-44 years old,Sweden,66769.0,OVH
30564,35-44 years old,Brazil,82000.0,Microsoft Azure
30565,35-44 years old,Germany,128887.0,Google Cloud
30565,35-44 years old,Germany,128887.0,Microsoft Azure
30568,45-54 years old,USA,105000.0,No platform reported
30573,35-44 years old,USA,121859.0,Amazon Web Services (AWS)
30576,18-24 years old,Canada,94501.0,No platform reported
30578,18-24 years old,Canada,33439.0,No platform reported
30584,25-34 years old,Belgium,161109.0,No platform reported
30586,18-24 years old,Iran,10741.0,No platform reported
30589,35-44 years old,Hungary,97831.0,Amazon Web Services (AWS)
30590,25-34 years old,Colombia,16906.0,Amazon Web Services (AWS)
30590,25-34 years old,Colombia,16906.0,Cloudflare
30590,25-34 years old,Colombia,16906.0,Vercel
30592,25-34 years old,Ireland,161109.0,Amazon Web Services (AWS)
30595,35-44 years old,USA,160000.0,Amazon Web Services (AWS)
30595,35-44 years old,USA,160000.0,Fly.io
30595,35-44 years old,USA,160000.0,Render
30595,35-44 years old,USA,160000.0,Vercel
30595,35-44 years old,USA,160000.0,Vultr
30597,35-44 years old,USA,140000.0,No platform reported
30600,25-34 years old,Chile,2708.0,Amazon Web Services (AWS)
30603,18-24 years old,Mexico,10944.0,No platform reported
30606,55-64 years old,Finland,75184.0,No platform reported
30607,25-34 years old,Brazil,9324.0,Amazon Web Services (AWS)
30607,25-34 years old,Brazil,9324.0,Digital Ocean
30607,25-34 years old,Brazil,9324.0,Google Cloud
30607,25-34 years old,Brazil,9324.0,Netlify
30608,25-34 years old,USA,98000.0,Amazon Web Services (AWS)
30608,25-34 years old,USA,98000.0,Microsoft Azure
30608,25-34 years old,USA,98000.0,Vercel
30610,45-54 years old,Belgium,64444.0,Amazon Web Services (AWS)
30610,45-54 years old,Belgium,64444.0,Google Cloud
30610,45-54 years old,Belgium,64444.0,Scaleway
30613,18-24 years old,USA,40000.0,Cloudflare
30613,18-24 years old,USA,40000.0,Netlify
30613,18-24 years old,USA,40000.0,Vercel
30616,25-34 years old,USA,125000.0,Microsoft Azure
30617,18-24 years old,USA,180000.0,Cloudflare
30617,18-24 years old,USA,180000.0,Microsoft Azure
30619,35-44 years old,Israel,139239.0,Amazon Web Services (AWS)
30619,35-44 years old,Israel,139239.0,Google Cloud
30619,35-44 years old,Israel,139239.0,Vercel
30620,25-34 years old,Netherlands,67021.0,Amazon Web Services (AWS)
30620,25-34 years old,Netherlands,67021.0,Cloudflare
30620,25-34 years old,Netherlands,67021.0,Digital Ocean
30623,25-34 years old,Sweden,50554.0,No platform reported
30626,35-44 years old,USA,145000.0,No platform reported
30628,25-34 years old,Canada,80835.0,Amazon Web Services (AWS)
30630,35-44 years old,Uk,140127.0,Amazon Web Services (AWS)
30630,35-44 years old,Uk,140127.0,"Linode, now Akamai"
30631,25-34 years old,Chile,22096.0,Amazon Web Services (AWS)
30631,25-34 years old,Chile,22096.0,Firebase
30631,25-34 years old,Chile,22096.0,Google Cloud
30631,25-34 years old,Chile,22096.0,Microsoft Azure
30632,25-34 years old,Germany,53703.0,Google Cloud
30633,35-44 years old,USA,200000.0,Amazon Web Services (AWS)
30634,25-34 years old,Switzerland,100275.0,Microsoft Azure
30636,35-44 years old,Spain,51555.0,No platform reported
30638,25-34 years old,Brazil,5968.0,Amazon Web Services (AWS)
30641,35-44 years old,Ukraine,60000.0,Amazon Web Services (AWS)
30641,35-44 years old,Ukraine,60000.0,Microsoft Azure
30642,25-34 years old,Argentina,27713.0,No platform reported
30643,18-24 years old,Peru,4436.0,Amazon Web Services (AWS)
30645,25-34 years old,USA,99732.0,No platform reported
30646,35-44 years old,Belgium,112777.0,Amazon Web Services (AWS)
30646,35-44 years old,Belgium,112777.0,Google Cloud
30651,25-34 years old,USA,67000.0,No platform reported
30655,18-24 years old,Canada,46887.0,No platform reported
30657,25-34 years old,Portugal,84851.0,No platform reported
30662,25-34 years old,Montenegro,38666.0,No platform reported
30663,25-34 years old,Italy,15574.0,Amazon Web Services (AWS)
30664,25-34 years old,USA,45000.0,Digital Ocean
30665,35-44 years old,Mexico,87979.0,Amazon Web Services (AWS)
30666,35-44 years old,Germany,79481.0,Amazon Web Services (AWS)
30666,35-44 years old,Germany,79481.0,Vercel
30667,25-34 years old,Mexico,70082.0,Digital Ocean
30667,25-34 years old,Mexico,70082.0,Microsoft Azure
30669,25-34 years old,Germany,75184.0,No platform reported
30670,35-44 years old,Poland,90325.0,Amazon Web Services (AWS)
30671,25-34 years old,USA,80000.0,Amazon Web Services (AWS)
30671,25-34 years old,USA,80000.0,Firebase
30672,45-54 years old,USA,145000.0,Amazon Web Services (AWS)
30672,45-54 years old,USA,145000.0,Microsoft Azure
30673,18-24 years old,Germany,26852.0,Amazon Web Services (AWS)
30673,18-24 years old,Germany,26852.0,IBM Cloud Or Watson
30673,18-24 years old,Germany,26852.0,Microsoft Azure
30673,18-24 years old,Germany,26852.0,VMware
30677,35-44 years old,Brazil,68068.0,Microsoft Azure
30678,25-34 years old,Germany,107406.0,Amazon Web Services (AWS)
30678,25-34 years old,Germany,107406.0,Cloudflare
30678,25-34 years old,Germany,107406.0,Hetzner
30682,18-24 years old,USA,43680.0,No platform reported
30683,18-24 years old,Ukraine,9000.0,Amazon Web Services (AWS)
30683,18-24 years old,Ukraine,9000.0,Google Cloud
30683,18-24 years old,Ukraine,9000.0,VMware
30684,25-34 years old,Canada,49068.0,No platform reported
30690,35-44 years old,Germany,88073.0,Hetzner
30692,25-34 years old,Poland,145500.0,Amazon Web Services (AWS)
30692,25-34 years old,Poland,145500.0,Cloudflare
30692,25-34 years old,Poland,145500.0,Google Cloud
30693,18-24 years old,France,21481.0,OVH
30695,55-64 years old,USA,205000.0,No platform reported
30696,25-34 years old,Brazil,76433.0,Heroku
30696,25-34 years old,Brazil,76433.0,Oracle Cloud Infrastructure (OCI)
30697,45-54 years old,Sweden,55323.0,Netlify
30698,45-54 years old,USA,135000.0,No platform reported
30699,35-44 years old,Italy,49407.0,Databricks
30699,35-44 years old,Italy,49407.0,Microsoft Azure
30701,25-34 years old,Brazil,11189.0,Alibaba Cloud
30701,25-34 years old,Brazil,11189.0,Amazon Web Services (AWS)
30701,25-34 years old,Brazil,11189.0,Digital Ocean
30701,25-34 years old,Brazil,11189.0,Google Cloud
30701,25-34 years old,Brazil,11189.0,Heroku
30701,25-34 years old,Brazil,11189.0,"Linode, now Akamai"
30701,25-34 years old,Brazil,11189.0,Microsoft Azure
30702,35-44 years old,Israel,175397.0,Amazon Web Services (AWS)
30706,35-44 years old,Canada,79235.0,Cloudflare
30706,35-44 years old,Canada,79235.0,Firebase
30706,35-44 years old,Canada,79235.0,Google Cloud
30706,35-44 years old,Canada,79235.0,"Linode, now Akamai"
30706,35-44 years old,Canada,79235.0,Supabase
30708,55-64 years old,USA,210000.0,Amazon Web Services (AWS)
30711,25-34 years old,Iran,475.0,Amazon Web Services (AWS)
30711,25-34 years old,Iran,475.0,Cloudflare
30711,25-34 years old,Iran,475.0,Google Cloud
30711,25-34 years old,Iran,475.0,Heroku
30711,25-34 years old,Iran,475.0,Vercel
30712,25-34 years old,Brazil,19022.0,Amazon Web Services (AWS)
30713,45-54 years old,Uk,114649.0,Amazon Web Services (AWS)
30713,45-54 years old,Uk,114649.0,Cloudflare
30713,45-54 years old,Uk,114649.0,Digital Ocean
30713,45-54 years old,Uk,114649.0,Google Cloud
30713,45-54 years old,Uk,114649.0,PythonAnywhere
30714,25-34 years old,USA,72000.0,No platform reported
30715,25-34 years old,Finland,64444.0,No platform reported
30716,25-34 years old,France,40814.0,Amazon Web Services (AWS)
30716,25-34 years old,France,40814.0,Google Cloud
30716,25-34 years old,France,40814.0,Microsoft Azure
30716,25-34 years old,France,40814.0,Oracle Cloud Infrastructure (OCI)
30716,25-34 years old,France,40814.0,Vercel
30716,25-34 years old,France,40814.0,VMware
30718,35-44 years old,Austria,91295.0,Amazon Web Services (AWS)
30718,35-44 years old,Austria,91295.0,Hetzner
30719,25-34 years old,USA,80000.0,Amazon Web Services (AWS)
30720,25-34 years old,France,88073.0,Hetzner
30720,25-34 years old,France,88073.0,OVH
30721,25-34 years old,Iran,5940.0,No platform reported
30723,35-44 years old,Switzerland,155984.0,Google Cloud
30724,35-44 years old,Brazil,48000.0,No platform reported
30725,18-24 years old,USA,115000.0,No platform reported
30726,25-34 years old,Turkey,38400.0,Amazon Web Services (AWS)
30728,45-54 years old,Germany,96666.0,No platform reported
30729,35-44 years old,Spain,102036.0,Amazon Web Services (AWS)
30729,35-44 years old,Spain,102036.0,"Linode, now Akamai"
30730,18-24 years old,USA,75000.0,Firebase
30731,25-34 years old,USA,90000.0,No platform reported
30733,35-44 years old,Germany,74110.0,No platform reported
30735,65 years or older,USA,191797.0,No platform reported
30737,35-44 years old,USA,200000.0,Cloudflare
30737,35-44 years old,USA,200000.0,Firebase
30737,35-44 years old,USA,200000.0,Supabase
30740,35-44 years old,USA,95000.0,No platform reported
30742,25-34 years old,Brazil,27973.0,OpenShift
30742,25-34 years old,Brazil,27973.0,OpenStack
30742,25-34 years old,Brazil,27973.0,VMware
30743,25-34 years old,India,8374.0,Digital Ocean
30743,25-34 years old,India,8374.0,Microsoft Azure
30744,45-54 years old,USA,103000.0,No platform reported
30745,25-34 years old,Israel,97143.0,Amazon Web Services (AWS)
30745,25-34 years old,Israel,97143.0,Firebase
30747,25-34 years old,France,70888.0,Amazon Web Services (AWS)
30748,35-44 years old,Ireland,171850.0,No platform reported
30750,18-24 years old,USA,129000.0,Amazon Web Services (AWS)
30750,18-24 years old,USA,129000.0,Cloudflare
30750,18-24 years old,USA,129000.0,Firebase
30750,18-24 years old,USA,129000.0,Google Cloud
30752,55-64 years old,USA,164000.0,No platform reported
30756,55-64 years old,Germany,85925.0,No platform reported
30757,35-44 years old,Brazil,26854.0,Amazon Web Services (AWS)
30757,35-44 years old,Brazil,26854.0,Google Cloud
30762,25-34 years old,New Zealand,60227.0,No platform reported
30763,18-24 years old,Finland,32312.0,Hetzner
30766,35-44 years old,USA,168000.0,Amazon Web Services (AWS)
30766,35-44 years old,USA,168000.0,Cloudflare
30766,35-44 years old,USA,168000.0,Firebase
30766,35-44 years old,USA,168000.0,Google Cloud
30766,35-44 years old,USA,168000.0,Supabase
30767,25-34 years old,USA,125000.0,Amazon Web Services (AWS)
30767,25-34 years old,USA,125000.0,Netlify
30767,25-34 years old,USA,125000.0,Render
30770,18-24 years old,Poland,12056.0,Cloudflare
30770,18-24 years old,Poland,12056.0,Vercel
30771,45-54 years old,Germany,51555.0,Hetzner
30772,35-44 years old,Israel,48572.0,No platform reported
30773,35-44 years old,Germany,85925.0,Amazon Web Services (AWS)
30773,35-44 years old,Germany,85925.0,Hetzner
30774,45-54 years old,Australia,52853.0,Microsoft Azure
30774,45-54 years old,Australia,52853.0,Vercel
30775,25-34 years old,USA,160000.0,Amazon Web Services (AWS)
