ResponseId,Age,Country_Normalized,ConvertedCompYearly,DatabaseWantToWorkWith
903,45-54 years old,USA,160000.0,No database reported
907,25-34 years old,Ukraine,10000.0,Elasticsearch
907,25-34 years old,Ukraine,10000.0,MongoDB
907,25-34 years old,Ukraine,10000.0,PostgreSQL
907,25-34 years old,Ukraine,10000.0,Redis
909,18-24 years old,Ukraine,1500.0,Firebase Realtime Database
909,18-24 years old,Ukraine,1500.0,MongoDB
909,18-24 years old,Ukraine,1500.0,MySQL
909,18-24 years old,Ukraine,1500.0,PostgreSQL
909,18-24 years old,Ukraine,1500.0,Redis
912,45-54 years old,Sweden,76307.0,No database reported
913,25-34 years old,Israel,1889.0,MongoDB
916,25-34 years old,Hungary,45655.0,PostgreSQL
916,25-34 years old,Hungary,45655.0,Redis
916,25-34 years old,Hungary,45655.0,SQLite
917,35-44 years old,Spain,19333.0,No database reported
918,45-54 years old,USA,174000.0,No database reported
922,35-44 years old,Portugal,26852.0,No database reported
923,55-64 years old,Netherlands,53703.0,No database reported
925,25-34 years old,USA,250.0,PostgreSQL
926,25-34 years old,USA,119000.0,SQLite
927,35-44 years old,Israel,183493.0,Databricks SQL
927,35-44 years old,Israel,183493.0,MongoDB
927,35-44 years old,Israel,183493.0,Redis
928,25-34 years old,Russia,33613.0,Elasticsearch
928,25-34 years old,Russia,33613.0,MariaDB
928,25-34 years old,Russia,33613.0,Oracle
928,25-34 years old,Russia,33613.0,PostgreSQL
928,25-34 years old,Russia,33613.0,Redis
929,35-44 years old,Portugal,33296.0,No database reported
930,45-54 years old,USA,80000.0,No database reported
932,35-44 years old,USA,220000.0,PostgreSQL
934,45-54 years old,USA,100000.0,Microsoft Access
934,45-54 years old,USA,100000.0,Microsoft SQL Server
935,25-34 years old,Spain,51555.0,MySQL
935,25-34 years old,Spain,51555.0,PostgreSQL
935,25-34 years old,Spain,51555.0,Redis
936,18-24 years old,France,19333.0,No database reported
938,25-34 years old,USA,170000.0,PostgreSQL
938,25-34 years old,USA,170000.0,Snowflake
938,25-34 years old,USA,170000.0,Supabase
941,25-34 years old,USA,126000.0,Cassandra
941,25-34 years old,USA,126000.0,Elasticsearch
941,25-34 years old,USA,126000.0,InfluxDB
941,25-34 years old,USA,126000.0,SQLite
942,35-44 years old,USA,78000.0,Elasticsearch
942,35-44 years old,USA,78000.0,MariaDB
942,35-44 years old,USA,78000.0,PostgreSQL
942,35-44 years old,USA,78000.0,SQLite
943,45-54 years old,USA,80000.0,No database reported
944,35-44 years old,Bangladesh,23454.0,MariaDB
944,35-44 years old,Bangladesh,23454.0,Neo4J
944,35-44 years old,Bangladesh,23454.0,PostgreSQL
944,35-44 years old,Bangladesh,23454.0,Redis
945,25-34 years old,Iran,60000.0,No database reported
948,25-34 years old,India,8614.0,MongoDB
948,25-34 years old,India,8614.0,SQLite
951,25-34 years old,Cyprus,83777.0,PostgreSQL
953,35-44 years old,Canada,218079.0,H2
953,35-44 years old,Canada,218079.0,PostgreSQL
953,35-44 years old,Canada,218079.0,Redis
953,35-44 years old,Canada,218079.0,SQLite
954,25-34 years old,Indonesia,22079.0,Elasticsearch
954,25-34 years old,Indonesia,22079.0,MariaDB
954,25-34 years old,Indonesia,22079.0,MySQL
954,25-34 years old,Indonesia,22079.0,PostgreSQL
954,25-34 years old,Indonesia,22079.0,SQLite
954,25-34 years old,Indonesia,22079.0,Supabase
957,35-44 years old,Denmark,129602.0,InfluxDB
957,35-44 years old,Denmark,129602.0,MongoDB
957,35-44 years old,Denmark,129602.0,MySQL
957,35-44 years old,Denmark,129602.0,Redis
958,45-54 years old,France,93642.0,Microsoft SQL Server
960,25-34 years old,Netherlands,66162.0,MySQL
960,25-34 years old,Netherlands,66162.0,Redis
961,25-34 years old,South Africa,64570.0,Firebird
961,25-34 years old,South Africa,64570.0,PostgreSQL
961,25-34 years old,South Africa,64570.0,SQLite
964,25-34 years old,Netherlands,53703.0,Microsoft SQL Server
964,25-34 years old,Netherlands,53703.0,PostgreSQL
964,25-34 years old,Netherlands,53703.0,SQLite
965,25-34 years old,Japan,66826.0,Cloud Firestore
965,25-34 years old,Japan,66826.0,PostgreSQL
965,25-34 years old,Japan,66826.0,Redis
965,25-34 years old,Japan,66826.0,Supabase
966,45-54 years old,Slovenia,26852.0,PostgreSQL
966,45-54 years old,Slovenia,26852.0,SQLite
967,25-34 years old,Uk,152865.0,Databricks SQL
967,25-34 years old,Uk,152865.0,Dynamodb
967,25-34 years old,Uk,152865.0,PostgreSQL
967,25-34 years old,Uk,152865.0,Redis
967,25-34 years old,Uk,152865.0,SQLite
969,25-34 years old,Poland,3465.0,MySQL
969,25-34 years old,Poland,3465.0,PostgreSQL
972,25-34 years old,USA,45000.0,No database reported
973,25-34 years old,Uk,75159.0,No database reported
975,25-34 years old,Netherlands,69814.0,Elasticsearch
975,25-34 years old,Netherlands,69814.0,PostgreSQL
975,25-34 years old,Netherlands,69814.0,Redis
977,35-44 years old,USA,90000.0,MariaDB
977,35-44 years old,USA,90000.0,MySQL
977,35-44 years old,USA,90000.0,PostgreSQL
977,35-44 years old,USA,90000.0,SQLite
978,25-34 years old,USA,130000.0,Cosmos DB
978,25-34 years old,USA,130000.0,MongoDB
980,18-24 years old,Uk,44586.0,Cassandra
980,18-24 years old,Uk,44586.0,Clickhouse
980,18-24 years old,Uk,44586.0,Cosmos DB
980,18-24 years old,Uk,44586.0,Dynamodb
980,18-24 years old,Uk,44586.0,Elasticsearch
980,18-24 years old,Uk,44586.0,InfluxDB
980,18-24 years old,Uk,44586.0,PostgreSQL
984,25-34 years old,Germany,75184.0,PostgreSQL
986,25-34 years old,Poland,91809.0,No database reported
987,25-34 years old,USA,73500.0,PostgreSQL
989,35-44 years old,USA,155000.0,Elasticsearch
989,35-44 years old,USA,155000.0,PostgreSQL
989,35-44 years old,USA,155000.0,Snowflake
992,35-44 years old,Bosnia and Herzegovina,2468.0,SQLite
993,35-44 years old,Switzerland,122559.0,PostgreSQL
993,35-44 years old,Switzerland,122559.0,Supabase
994,35-44 years old,USA,184000.0,InfluxDB
994,35-44 years old,USA,184000.0,Microsoft SQL Server
994,35-44 years old,USA,184000.0,PostgreSQL
994,35-44 years old,USA,184000.0,Redis
995,45-54 years old,Israel,87429.0,No database reported
997,25-34 years old,USA,150000.0,Elasticsearch
997,25-34 years old,USA,150000.0,PostgreSQL
997,25-34 years old,USA,150000.0,Redis
997,25-34 years old,USA,150000.0,SQLite
999,18-24 years old,Poland,8909.0,PostgreSQL
1001,35-44 years old,Saudi Arabia,210645.0,Cloud Firestore
1001,35-44 years old,Saudi Arabia,210645.0,MongoDB
1001,35-44 years old,Saudi Arabia,210645.0,MySQL
1003,45-54 years old,USA,130000.0,PostgreSQL
1003,45-54 years old,USA,130000.0,Redis
1004,25-34 years old,Uk,101910.0,SQLite
1004,25-34 years old,Uk,101910.0,Supabase
1005,35-44 years old,France,79481.0,PostgreSQL
1005,35-44 years old,France,79481.0,SQLite
1006,18-24 years old,India,17945.0,Cockroachdb
1006,18-24 years old,India,17945.0,Dynamodb
1006,18-24 years old,India,17945.0,Elasticsearch
1006,18-24 years old,India,17945.0,MariaDB
1006,18-24 years old,India,17945.0,MongoDB
1006,18-24 years old,India,17945.0,MySQL
1006,18-24 years old,India,17945.0,Oracle
1006,18-24 years old,India,17945.0,PostgreSQL
1006,18-24 years old,India,17945.0,Redis
1006,18-24 years old,India,17945.0,SQLite
1008,25-34 years old,South Africa,4843.0,Firebird
1008,25-34 years old,South Africa,4843.0,Microsoft Access
1008,25-34 years old,South Africa,4843.0,PostgreSQL
1009,25-34 years old,Ukraine,63600.0,No database reported
1011,45-54 years old,Czech Republic,34748.0,Firebird
1013,35-44 years old,USA,75000.0,DuckDB
1014,25-34 years old,Uk,63694.0,SQLite
1016,45-54 years old,USA,80000.0,Databricks SQL
1016,45-54 years old,USA,80000.0,Microsoft SQL Server
1018,18-24 years old,Germany,7733.0,PostgreSQL
1018,18-24 years old,Germany,7733.0,SQLite
1019,35-44 years old,Mexico,49354.0,Cosmos DB
1019,35-44 years old,Mexico,49354.0,Dynamodb
1019,35-44 years old,Mexico,49354.0,Elasticsearch
1019,35-44 years old,Mexico,49354.0,MariaDB
1019,35-44 years old,Mexico,49354.0,Microsoft Access
1019,35-44 years old,Mexico,49354.0,MySQL
1019,35-44 years old,Mexico,49354.0,PostgreSQL
1019,35-44 years old,Mexico,49354.0,Redis
1019,35-44 years old,Mexico,49354.0,SQLite
1020,55-64 years old,USA,160000.0,MongoDB
1021,25-34 years old,Ukraine,4937.0,Microsoft SQL Server
1022,35-44 years old,Bulgaria,82384.0,PostgreSQL
1024,35-44 years old,USA,130000.0,PostgreSQL
1025,35-44 years old,USA,132612.0,Elasticsearch
1025,35-44 years old,USA,132612.0,InfluxDB
1025,35-44 years old,USA,132612.0,MariaDB
1025,35-44 years old,USA,132612.0,MongoDB
1025,35-44 years old,USA,132612.0,Redis
1028,25-34 years old,Russia,47059.0,PostgreSQL
1029,25-34 years old,Philippines,25532.0,MongoDB
1029,25-34 years old,Philippines,25532.0,PostgreSQL
1030,35-44 years old,Ukraine,15876.0,Elasticsearch
1030,35-44 years old,Ukraine,15876.0,Microsoft SQL Server
1030,35-44 years old,Ukraine,15876.0,Redis
1030,35-44 years old,Ukraine,15876.0,Solr
1032,25-34 years old,USA,73000.0,PostgreSQL
1032,25-34 years old,USA,73000.0,Redis
1034,35-44 years old,Poland,28458.0,MongoDB
1034,35-44 years old,Poland,28458.0,MySQL
1034,35-44 years old,Poland,28458.0,PostgreSQL
1034,35-44 years old,Poland,28458.0,SQLite
1035,55-64 years old,USA,110000.0,Oracle
1035,55-64 years old,USA,110000.0,PostgreSQL
1038,55-64 years old,Russia,26891.0,MariaDB
1038,55-64 years old,Russia,26891.0,PostgreSQL
1038,55-64 years old,Russia,26891.0,SQLite
1040,25-34 years old,Bangladesh,45000.0,Couchbase
1041,35-44 years old,Poland,214812.0,BigQuery
1041,35-44 years old,Poland,214812.0,Cloud Firestore
1041,35-44 years old,Poland,214812.0,Dynamodb
1041,35-44 years old,Poland,214812.0,MariaDB
1041,35-44 years old,Poland,214812.0,MySQL
1041,35-44 years old,Poland,214812.0,PostgreSQL
1041,35-44 years old,Poland,214812.0,Redis
1043,45-54 years old,Germany,64444.0,No database reported
1048,25-34 years old,Canada,145386.0,MongoDB
1048,25-34 years old,Canada,145386.0,Neo4J
1048,25-34 years old,Canada,145386.0,PostgreSQL
1048,25-34 years old,Canada,145386.0,Redis
1048,25-34 years old,Canada,145386.0,SQLite
1056,35-44 years old,Thailand,15000.0,PostgreSQL
1056,35-44 years old,Thailand,15000.0,SQLite
1057,35-44 years old,Canada,96937.0,Dynamodb
1057,35-44 years old,Canada,96937.0,PostgreSQL
1061,25-34 years old,Germany,70888.0,No database reported
1062,25-34 years old,USA,140000.0,PostgreSQL
1062,25-34 years old,USA,140000.0,SQLite
1063,25-34 years old,Italy,37592.0,PostgreSQL
1063,25-34 years old,Italy,37592.0,SQLite
1065,35-44 years old,Uk,117197.0,Cloud Firestore
1067,45-54 years old,USA,175000.0,PostgreSQL
1067,45-54 years old,USA,175000.0,Redis
1067,45-54 years old,USA,175000.0,SQLite
1068,25-34 years old,USA,123000.0,No database reported
1070,45-54 years old,Uk,98089.0,Dynamodb
1070,45-54 years old,Uk,98089.0,Elasticsearch
1070,45-54 years old,Uk,98089.0,MySQL
1070,45-54 years old,Uk,98089.0,Neo4J
1070,45-54 years old,Uk,98089.0,Redis
1070,45-54 years old,Uk,98089.0,Snowflake
1071,35-44 years old,Germany,88073.0,Clickhouse
1071,35-44 years old,Germany,88073.0,PostgreSQL
1072,45-54 years old,Russia,22409.0,MySQL
1072,45-54 years old,Russia,22409.0,Oracle
1072,45-54 years old,Russia,22409.0,PostgreSQL
1072,45-54 years old,Russia,22409.0,Redis
1076,25-34 years old,Mexico,31483.0,Firebird
1076,25-34 years old,Mexico,31483.0,MariaDB
1076,25-34 years old,Mexico,31483.0,Microsoft SQL Server
1076,25-34 years old,Mexico,31483.0,MySQL
1076,25-34 years old,Mexico,31483.0,SQLite
1080,25-34 years old,Czech Republic,65152.0,MariaDB
1080,25-34 years old,Czech Republic,65152.0,SQLite
1083,25-34 years old,Slovakia,64444.0,Elasticsearch
1083,25-34 years old,Slovakia,64444.0,PostgreSQL
1083,25-34 years old,Slovakia,64444.0,Snowflake
1084,25-34 years old,Switzerland,139271.0,PostgreSQL
1085,25-34 years old,Italy,45111.0,InfluxDB
1085,25-34 years old,Italy,45111.0,MariaDB
1085,25-34 years old,Italy,45111.0,MongoDB
1085,25-34 years old,Italy,45111.0,MySQL
1085,25-34 years old,Italy,45111.0,PostgreSQL
1085,25-34 years old,Italy,45111.0,Redis
1089,25-34 years old,Netherlands,53703.0,No database reported
1090,45-54 years old,USA,150000.0,Microsoft SQL Server
1090,45-54 years old,USA,150000.0,SQLite
1093,25-34 years old,Hungary,48916.0,PostgreSQL
1093,25-34 years old,Hungary,48916.0,SQLite
1093,25-34 years old,Hungary,48916.0,Supabase
1094,35-44 years old,Germany,69814.0,PostgreSQL
1094,35-44 years old,Germany,69814.0,Redis
1094,35-44 years old,Germany,69814.0,Solr
1094,35-44 years old,Germany,69814.0,SQLite
1095,25-34 years old,USA,207000.0,PostgreSQL
1096,25-34 years old,Ukraine,2616.0,MongoDB
1096,25-34 years old,Ukraine,2616.0,PostgreSQL
1096,25-34 years old,Ukraine,2616.0,Redis
1097,35-44 years old,Germany,122443.0,BigQuery
1097,35-44 years old,Germany,122443.0,Databricks SQL
1097,35-44 years old,Germany,122443.0,DuckDB
1097,35-44 years old,Germany,122443.0,Snowflake
1099,25-34 years old,Portugal,91295.0,PostgreSQL
1099,25-34 years old,Portugal,91295.0,Redis
1100,35-44 years old,Canada,79962.0,PostgreSQL
1101,35-44 years old,Italy,26852.0,Microsoft Access
1101,35-44 years old,Italy,26852.0,MongoDB
1101,35-44 years old,Italy,26852.0,PostgreSQL
1106,25-34 years old,USA,130000.0,No database reported
1109,18-24 years old,Netherlands,69814.0,Elasticsearch
1109,18-24 years old,Netherlands,69814.0,MongoDB
1109,18-24 years old,Netherlands,69814.0,Redis
1111,45-54 years old,Turkey,71874.0,PostgreSQL
1114,35-44 years old,USA,160000.0,MariaDB
1114,35-44 years old,USA,160000.0,Microsoft SQL Server
1114,35-44 years old,USA,160000.0,MySQL
1114,35-44 years old,USA,160000.0,SQLite
1115,18-24 years old,Switzerland,69959.0,Microsoft SQL Server
1115,18-24 years old,Switzerland,69959.0,SQLite
1116,18-24 years old,Israel,10794.0,PostgreSQL
1117,18-24 years old,Ecuador,5400.0,PostgreSQL
1121,18-24 years old,Latvia,21481.0,MongoDB
1121,18-24 years old,Latvia,21481.0,PostgreSQL
1121,18-24 years old,Latvia,21481.0,SQLite
1122,25-34 years old,Poland,81663.0,Clickhouse
1122,25-34 years old,Poland,81663.0,MariaDB
1122,25-34 years old,Poland,81663.0,MySQL
1122,25-34 years old,Poland,81663.0,SQLite
1123,35-44 years old,Argentina,24000.0,Cockroachdb
1123,35-44 years old,Argentina,24000.0,Dynamodb
1123,35-44 years old,Argentina,24000.0,Elasticsearch
1123,35-44 years old,Argentina,24000.0,Firebird
1123,35-44 years old,Argentina,24000.0,MariaDB
1123,35-44 years old,Argentina,24000.0,Microsoft SQL Server
1123,35-44 years old,Argentina,24000.0,MongoDB
1123,35-44 years old,Argentina,24000.0,MySQL
1123,35-44 years old,Argentina,24000.0,Oracle
1123,35-44 years old,Argentina,24000.0,PostgreSQL
1123,35-44 years old,Argentina,24000.0,Redis
1123,35-44 years old,Argentina,24000.0,SQLite
1124,25-34 years old,Brazil,52800.0,Cosmos DB
1124,25-34 years old,Brazil,52800.0,MongoDB
1124,25-34 years old,Brazil,52800.0,Redis
1124,25-34 years old,Brazil,52800.0,SQLite
1125,35-44 years old,Uk,50955.0,Microsoft SQL Server
1125,35-44 years old,Uk,50955.0,MySQL
1126,25-34 years old,India,7178.0,Cassandra
1126,25-34 years old,India,7178.0,MariaDB
1126,25-34 years old,India,7178.0,MongoDB
1126,25-34 years old,India,7178.0,MySQL
1126,25-34 years old,India,7178.0,Redis
1126,25-34 years old,India,7178.0,SQLite
1129,25-34 years old,USA,137000.0,MongoDB
1129,25-34 years old,USA,137000.0,PostgreSQL
1131,45-54 years old,Brazil,18462.0,Microsoft SQL Server
1132,25-34 years old,USA,150000.0,Microsoft SQL Server
1132,25-34 years old,USA,150000.0,MySQL
1132,25-34 years old,USA,150000.0,PostgreSQL
1132,25-34 years old,USA,150000.0,SQLite
1138,25-34 years old,USA,120000.0,No database reported
1139,25-34 years old,India,20577.0,Cassandra
1139,25-34 years old,India,20577.0,Dynamodb
1139,25-34 years old,India,20577.0,Elasticsearch
1139,25-34 years old,India,20577.0,Redis
1139,25-34 years old,India,20577.0,SQLite
1140,45-54 years old,Uk,127388.0,Microsoft SQL Server
1141,25-34 years old,Poland,56917.0,PostgreSQL
1141,25-34 years old,Poland,56917.0,SQLite
1142,18-24 years old,USA,75000.0,Elasticsearch
1142,18-24 years old,USA,75000.0,MongoDB
1142,18-24 years old,USA,75000.0,MySQL
1142,18-24 years old,USA,75000.0,Neo4J
1142,18-24 years old,USA,75000.0,PostgreSQL
1142,18-24 years old,USA,75000.0,Redis
1142,18-24 years old,USA,75000.0,Snowflake
1142,18-24 years old,USA,75000.0,SQLite
1144,35-44 years old,USA,87500.0,No database reported
1145,25-34 years old,USA,70000.0,PostgreSQL
1145,25-34 years old,USA,70000.0,SQLite
1148,45-54 years old,Italy,37592.0,MariaDB
1152,35-44 years old,USA,126000.0,Elasticsearch
1152,35-44 years old,USA,126000.0,Firebase Realtime Database
1152,35-44 years old,USA,126000.0,Microsoft SQL Server
1152,35-44 years old,USA,126000.0,MongoDB
1152,35-44 years old,USA,126000.0,MySQL
1152,35-44 years old,USA,126000.0,Redis
1152,35-44 years old,USA,126000.0,Snowflake
1152,35-44 years old,USA,126000.0,SQLite
1154,35-44 years old,USA,152000.0,MariaDB
1154,35-44 years old,USA,152000.0,Microsoft SQL Server
1157,18-24 years old,Algeria,8010.0,PostgreSQL
1159,18-24 years old,Italy,19743.0,MariaDB
1159,18-24 years old,Italy,19743.0,MongoDB
1159,18-24 years old,Italy,19743.0,MySQL
1159,18-24 years old,Italy,19743.0,Redis
1159,18-24 years old,Italy,19743.0,Supabase
1161,35-44 years old,Russia,46387.0,No database reported
1162,25-34 years old,Uk,125859.0,No database reported
1163,18-24 years old,Ukraine,640.0,PostgreSQL
1163,18-24 years old,Ukraine,640.0,SQLite
1164,35-44 years old,Sweden,66769.0,BigQuery
1164,35-44 years old,Sweden,66769.0,Firebase Realtime Database
1164,35-44 years old,Sweden,66769.0,MariaDB
1164,35-44 years old,Sweden,66769.0,MongoDB
1164,35-44 years old,Sweden,66769.0,MySQL
1164,35-44 years old,Sweden,66769.0,PostgreSQL
1164,35-44 years old,Sweden,66769.0,Redis
1164,35-44 years old,Sweden,66769.0,Snowflake
1164,35-44 years old,Sweden,66769.0,SQLite
1165,35-44 years old,Germany,77332.0,SQLite
1166,45-54 years old,USA,135000.0,Neo4J
1167,35-44 years old,Argentina,105000.0,PostgreSQL
1168,25-34 years old,Italy,37592.0,PostgreSQL
1168,25-34 years old,Italy,37592.0,Redis
1168,25-34 years old,Italy,37592.0,SQLite
1170,25-34 years old,USA,165000.0,No database reported
1171,45-54 years old,Canada,116309.0,Elasticsearch
1172,25-34 years old,Venezuela,13200.0,Firebase Realtime Database
1172,25-34 years old,Venezuela,13200.0,MariaDB
1172,25-34 years old,Venezuela,13200.0,MySQL
1174,25-34 years old,Uk,50955.0,No database reported
1177,25-34 years old,USA,17000.0,MySQL
1177,25-34 years old,USA,17000.0,PostgreSQL
1177,25-34 years old,USA,17000.0,Redis
1177,25-34 years old,USA,17000.0,SQLite
1178,55-64 years old,USA,165000.0,Cosmos DB
1178,55-64 years old,USA,165000.0,Elasticsearch
1178,55-64 years old,USA,165000.0,MongoDB
1178,55-64 years old,USA,165000.0,PostgreSQL
1178,55-64 years old,USA,165000.0,Redis
1178,55-64 years old,USA,165000.0,Solr
1180,18-24 years old,USA,125000.0,Cloud Firestore
1180,18-24 years old,USA,125000.0,Supabase
1182,35-44 years old,USA,200000.0,Databricks SQL
1182,35-44 years old,USA,200000.0,Datomic
1182,35-44 years old,USA,200000.0,PostgreSQL
1182,35-44 years old,USA,200000.0,Snowflake
1184,18-24 years old,Ukraine,1800.0,PostgreSQL
1185,25-34 years old,USA,130000.0,Microsoft SQL Server
